   200.000     0.000000    2.434654e-07
   200.000     0.031250    2.429404e-07
   200.000     0.062500    2.424048e-07
   200.000     0.093750    2.418585e-07
   200.000     0.125000    2.413018e-07
   200.000     0.156250    2.407346e-07
   200.000     0.187500    2.401571e-07
   200.000     0.218750    2.395693e-07
   200.000     0.250000    2.389713e-07
   200.000     0.281250    2.383633e-07
   200.000     0.312500    2.377452e-07
   200.000     0.343750    2.371172e-07
   200.000     0.375000    2.364794e-07
   200.000     0.406250    2.358318e-07
   200.000     0.437500    2.351747e-07
   200.000     0.468750    2.345079e-07
   200.000     0.500000    2.338318e-07
   200.000     0.531250    2.331462e-07
   200.000     0.562500    2.324515e-07
   200.000     0.593750    2.317476e-07
   200.000     0.625000    2.310347e-07
   200.000     0.656250    2.303128e-07
   200.000     0.687500    2.295821e-07
   200.000     0.718750    2.288427e-07
   200.000     0.750000    2.280948e-07
   200.000     0.781250    2.273383e-07
   200.000     0.812500    2.265735e-07
   200.000     0.843750    2.258004e-07
   200.000     0.875000    2.250192e-07
   200.000     0.906250    2.242300e-07
   200.000     0.937500    2.234329e-07
   200.000     0.968750    2.226281e-07
   200.000     1.000000    2.218156e-07
   200.000     1.031250    2.209957e-07
   200.000     1.062500    2.201684e-07
   200.000     1.093750    2.193338e-07
   200.000     1.125000    2.184921e-07
   200.000     1.156250    2.176435e-07
   200.000     1.187500    2.167881e-07
   200.000     1.218750    2.159259e-07
   200.000     1.250000    2.150573e-07
   200.000     1.281250    2.141822e-07
   200.000     1.312500    2.133008e-07
   200.000     1.343750    2.124134e-07
   200.000     1.375000    2.115200e-07
   200.000     1.406250    2.106207e-07
   200.000     1.437500    2.097158e-07
   200.000     1.468750    2.088053e-07
   200.000     1.500000    2.078895e-07
   200.000     1.531250    2.069684e-07
   200.000     1.562500    2.060423e-07
   200.000     1.593750    2.051113e-07
   200.000     1.625000    2.041754e-07
   200.000     1.656250    2.032350e-07
   200.000     1.687500    2.022901e-07
   200.000     1.718750    2.013408e-07
   200.000     1.750000    2.003875e-07
   200.000     1.781250    1.994301e-07
   200.000     1.812500    1.984688e-07
   200.000     1.843750    1.975039e-07
   200.000     1.875000    1.965354e-07
   200.000     1.906250    1.955635e-07
   200.000     1.937500    1.945884e-07
   200.000     1.968750    1.936102e-07
   200.000     2.000000    1.926291e-07
   200.000     2.031250    1.916452e-07
   200.000     2.062500    1.906586e-07
   200.000     2.093750    1.896696e-07
   200.000     2.125000    1.886782e-07
   200.000     2.156250    1.876846e-07
   200.000     2.187500    1.866891e-07
   200.000     2.218750    1.856916e-07
   200.000     2.250000    1.846923e-07
   200.000     2.281250    1.836915e-07
   200.000     2.312500    1.826892e-07
   200.000     2.343750    1.816855e-07
   200.000     2.375000    1.806807e-07
   200.000     2.406250    1.796749e-07
   200.000     2.437500    1.786681e-07
   200.000     2.468750    1.776605e-07
   200.000     2.500000    1.766523e-07
   200.000     2.531250    1.756437e-07
   200.000     2.562500    1.746346e-07
   200.000     2.593750    1.736252e-07
   200.000     2.625000    1.726158e-07
   200.000     2.656250    1.716063e-07
   200.000     2.687500    1.705970e-07
   200.000     2.718750    1.695879e-07
   200.000     2.750000    1.685792e-07
   200.000     2.781250    1.675710e-07
   200.000     2.812500    1.665633e-07
   200.000     2.843750    1.655564e-07
   200.000     2.875000    1.645502e-07
   200.000     2.906250    1.635451e-07
   200.000     2.937500    1.625409e-07
   200.000     2.968750    1.615379e-07
   200.000     3.000000    1.605361e-07
   200.000     3.031250    1.595357e-07
   200.000     3.062500    1.585367e-07
   200.000     3.093750    1.575393e-07
   200.000     3.125000    1.565435e-07
   200.000     3.156250    1.555495e-07
   200.000     3.187500    1.545573e-07
   200.000     3.218750    1.535670e-07
   200.000     3.250000    1.525787e-07
   200.000     3.281250    1.515925e-07
   200.000     3.312500    1.506085e-07
   200.000     3.343750    1.496268e-07
   200.000     3.375000    1.486474e-07
   200.000     3.406250    1.476704e-07
   200.000     3.437500    1.466959e-07
   200.000     3.468750    1.457240e-07
   200.000     3.500000    1.447548e-07
   200.000     3.531250    1.437883e-07
   200.000     3.562500    1.428246e-07
   200.000     3.593750    1.418638e-07
   200.000     3.625000    1.409059e-07
   200.000     3.656250    1.399510e-07
   200.000     3.687500    1.389992e-07
   200.000     3.718750    1.380505e-07
   200.000     3.750000    1.371051e-07
   200.000     3.781250    1.361629e-07
   200.000     3.812500    1.352240e-07
   200.000     3.843750    1.342885e-07
   200.000     3.875000    1.333565e-07
   200.000     3.906250    1.324279e-07
   200.000     3.937500    1.315030e-07
   200.000     3.968750    1.305816e-07
   200.000     4.000000    1.296639e-07
   200.000     4.031250    1.287499e-07
   200.000     4.062500    1.278397e-07
   200.000     4.093750    1.269333e-07
   200.000     4.125000    1.260308e-07
   200.000     4.156250    1.251322e-07
   200.000     4.187500    1.242376e-07
   200.000     4.218750    1.233470e-07
   200.000     4.250000    1.224605e-07
   200.000     4.281250    1.215781e-07
   200.000     4.312500    1.206998e-07
   200.000     4.343750    1.198258e-07
   200.000     4.375000    1.189560e-07
   200.000     4.406250    1.180905e-07
   200.000     4.437500    1.172293e-07
   200.000     4.468750    1.163725e-07
   200.000     4.500000    1.155201e-07
   200.000     4.531250    1.146722e-07
   200.000     4.562500    1.138288e-07
   200.000     4.593750    1.129899e-07
   200.000     4.625000    1.121556e-07
   200.000     4.656250    1.113259e-07
   200.000     4.687500    1.105008e-07
   200.000     4.718750    1.096805e-07
   200.000     4.750000    1.088649e-07
   200.000     4.781250    1.080540e-07
   200.000     4.812500    1.072479e-07
