    2.62658E+04    -1.45371E-13     1.23604E+04     2.90637E+04     9.01466E+01     5.24685E-02
    2.66924E+04    -1.47727E-13     1.26212E+04     2.95637E+04     9.17839E+01     5.43224E-02
    2.71183E+04    -1.50079E-13     1.28832E+04     3.00637E+04     9.34241E+01     5.62336E-02
    2.75434E+04    -1.52426E-13     1.31464E+04     3.05637E+04     9.50672E+01     5.82038E-02
    2.79679E+04    -1.54768E-13     1.34107E+04     3.10637E+04     9.67131E+01     6.02349E-02
    2.83916E+04    -1.57106E-13     1.36761E+04     3.15637E+04     9.83616E+01     6.23288E-02
    2.88146E+04    -1.59439E-13     1.39427E+04     3.20637E+04     1.00013E+02     6.44871E-02
    2.92370E+04    -1.61768E-13     1.42103E+04     3.25637E+04     1.01666E+02     6.67120E-02
    2.96586E+04    -1.64093E-13     1.44790E+04     3.30637E+04     1.03323E+02     6.90054E-02
    3.00797E+04    -1.66412E-13     1.47487E+04     3.35637E+04     1.04982E+02     7.13693E-02
    3.05000E+04    -1.68727E-13     1.50194E+04     3.40637E+04     1.06643E+02     7.38059E-02
    3.09198E+04    -1.71037E-13     1.52910E+04     3.45637E+04     1.08307E+02     7.63173E-02
    3.13390E+04    -1.73344E-13     1.55636E+04     3.50637E+04     1.09973E+02     7.89057E-02
    3.17575E+04    -1.75646E-13     1.58371E+04     3.55637E+04     1.11642E+02     8.15734E-02
    3.21755E+04    -1.77943E-13     1.61115E+04     3.60637E+04     1.13313E+02     8.43226E-02
    3.25929E+04    -1.80235E-13     1.63868E+04     3.65637E+04     1.14987E+02     8.71556E-02
    3.30098E+04    -1.82523E-13     1.66629E+04     3.70637E+04     1.16663E+02     9.00745E-02
    3.34261E+04    -1.84806E-13     1.69398E+04     3.75637E+04     1.18340E+02     9.30819E-02
    3.38419E+04    -1.87085E-13     1.72175E+04     3.80637E+04     1.20020E+02     9.61802E-02
    3.42571E+04    -1.89358E-13     1.74960E+04     3.85637E+04     1.21702E+02     9.93719E-02
    3.46719E+04    -1.91626E-13     1.77752E+04     3.90637E+04     1.23385E+02     1.02660E-01
    3.50862E+04    -1.93890E-13     1.80551E+04     3.95637E+04     1.25071E+02     1.06046E-01
    3.55001E+04    -1.96149E-13     1.83357E+04     4.00637E+04     1.26758E+02     1.09533E-01
    3.59135E+04    -1.98403E-13     1.86169E+04     4.05637E+04     1.28448E+02     1.13123E-01
    3.63265E+04    -2.00651E-13     1.88987E+04     4.10637E+04     1.30139E+02     1.16820E-01
    3.67391E+04    -2.02894E-13     1.91812E+04     4.15637E+04     1.31831E+02     1.20626E-01
    3.71513E+04    -2.05132E-13     1.94642E+04     4.20637E+04     1.33525E+02     1.24545E-01
    3.75631E+04    -2.07365E-13     1.97478E+04     4.25637E+04     1.35221E+02     1.28577E-01
    3.79746E+04    -2.09591E-13     2.00318E+04     4.30637E+04     1.36918E+02     1.32728E-01
    3.83857E+04    -2.11812E-13     2.03164E+04     4.35637E+04     1.38617E+02     1.36998E-01
    3.87965E+04    -2.14026E-13     2.06015E+04     4.40637E+04     1.40317E+02     1.41392E-01
    3.92069E+04    -2.16234E-13     2.08870E+04     4.45637E+04     1.42017E+02     1.45912E-01
    3.96171E+04    -2.18436E-13     2.11729E+04     4.50637E+04     1.43719E+02     1.50562E-01
    4.00270E+04    -2.20630E-13     2.14592E+04     4.55637E+04     1.45423E+02     1.55344E-01
    4.04367E+04    -2.22818E-13     2.17458E+04     4.60637E+04     1.47127E+02     1.60261E-01
    4.08461E+04    -2.24998E-13     2.20328E+04     4.65637E+04     1.48832E+02     1.65316E-01
    4.12553E+04    -2.27170E-13     2.23202E+04     4.70637E+04     1.50538E+02     1.70514E-01
    4.16643E+04    -2.29334E-13     2.26079E+04     4.75637E+04     1.52245E+02     1.75856E-01
    4.20730E+04    -2.31490E-13     2.28958E+04     4.80637E+04     1.53952E+02     1.81346E-01
    4.24816E+04    -2.33638E-13     2.31840E+04     4.85637E+04     1.55660E+02     1.86988E-01
    4.28901E+04    -2.35776E-13     2.34724E+04     4.90637E+04     1.57369E+02     1.92784E-01
    4.32984E+04    -2.37904E-13     2.37610E+04     4.95637E+04     1.59079E+02     1.98739E-01
    4.37065E+04    -2.40021E-13     2.40498E+04     5.00637E+04     1.60788E+02     2.04854E-01
    4.41146E+04    -2.42129E-13     2.43388E+04     5.05637E+04     1.62498E+02     2.11135E-01
    4.45225E+04    -2.44225E-13     2.46279E+04     5.10637E+04     1.64208E+02     2.17585E-01
    4.49304E+04    -2.46309E-13     2.49171E+04     5.15637E+04     1.65919E+02     2.24207E-01
    4.53381E+04    -2.48382E-13     2.52065E+04     5.20637E+04     1.67630E+02     2.31004E-01
    4.57458E+04    -2.50441E-13     2.54959E+04     5.25637E+04     1.69341E+02     2.37980E-01
    4.61535E+04    -2.52487E-13     2.57854E+04     5.30637E+04     1.71052E+02     2.45138E-01
    4.65611E+04    -2.54518E-13     2.60750E+04     5.35637E+04     1.72762E+02     2.52484E-01
    4.69687E+04    -2.56534E-13     2.63645E+04     5.40637E+04     1.74473E+02     2.60021E-01
    4.73763E+04    -2.58534E-13     2.66541E+04     5.45637E+04     1.76184E+02     2.67752E-01
    4.77839E+04    -2.60517E-13     2.69438E+04     5.50637E+04     1.77895E+02     2.75682E-01
    4.81915E+04    -2.62483E-13     2.72334E+04     5.55637E+04     1.79606E+02     2.83813E-01
    4.85990E+04    -2.64430E-13     2.75230E+04     5.60637E+04     1.81316E+02     2.92150E-01
    4.90067E+04    -2.66358E-13     2.78126E+04     5.65637E+04     1.83025E+02     3.00698E-01
    4.94143E+04    -2.68266E-13     2.81021E+04     5.70637E+04     1.84735E+02     3.09460E-01
    4.98220E+04    -2.70152E-13     2.83916E+04     5.75637E+04     1.86444E+02     3.18440E-01
    5.02297E+04    -2.72015E-13     2.86810E+04     5.80637E+04     1.88152E+02     3.27643E-01
    5.06375E+04    -2.73855E-13     2.89703E+04     5.85637E+04     1.89860E+02     3.37075E-01
    5.10454E+04    -2.75671E-13     2.92595E+04     5.90637E+04     1.91568E+02     3.46738E-01
    5.14533E+04    -2.77460E-13     2.95487E+04     5.95637E+04     1.93275E+02     3.56638E-01
    5.18613E+04    -2.79222E-13     2.98377E+04     6.00637E+04     1.94981E+02     3.66779E-01
    5.22694E+04    -2.80955E-13     3.01266E+04     6.05637E+04     1.96686E+02     3.77165E-01
    5.26775E+04    -2.82659E-13     3.04154E+04     6.10637E+04     1.98391E+02     3.87803E-01
    5.30857E+04    -2.84332E-13     3.07041E+04     6.15637E+04     2.00095E+02     3.98696E-01
    5.34941E+04    -2.85972E-13     3.09927E+04     6.20637E+04     2.01798E+02     4.09850E-01
    5.39024E+04    -2.87577E-13     3.12812E+04     6.25637E+04     2.03501E+02     4.21271E-01
    5.43109E+04    -2.89147E-13     3.15696E+04     6.30637E+04     2.05203E+02     4.32963E-01
    5.47195E+04    -2.90680E-13     3.18578E+04     6.35637E+04     2.06904E+02     4.44933E-01
    5.51281E+04    -2.92174E-13     3.21459E+04     6.40637E+04     2.08605E+02     4.57186E-01
    5.55369E+04    -2.93628E-13     3.24339E+04     6.45637E+04     2.10305E+02     4.69728E-01
    5.59457E+04    -2.95039E-13     3.27217E+04     6.50637E+04     2.12004E+02     4.82564E-01
    5.63546E+04    -2.96406E-13     3.30095E+04     6.55637E+04     2.13701E+02     4.95701E-01
    5.67636E+04    -2.97728E-13     3.32971E+04     6.60637E+04     2.15398E+02     5.09145E-01
    5.71726E+04    -2.99002E-13     3.35846E+04     6.65637E+04     2.17094E+02     5.22903E-01
    5.75818E+04    -3.00227E-13     3.38721E+04     6.70637E+04     2.18789E+02     5.36982E-01
    5.79909E+04    -3.01400E-13     3.41594E+04     6.75637E+04     2.20484E+02     5.51389E-01
    5.84002E+04    -3.02519E-13     3.44467E+04     6.80637E+04     2.22178E+02     5.66130E-01
    5.88095E+04    -3.03583E-13     3.47339E+04     6.85637E+04     2.23871E+02     5.81213E-01
    5.92188E+04    -3.04590E-13     3.50211E+04     6.90637E+04     2.25562E+02     5.96646E-01
    5.96281E+04    -3.05537E-13     3.53082E+04     6.95637E+04     2.27253E+02     6.12436E-01
    6.00375E+04    -3.06422E-13     3.55952E+04     7.00637E+04     2.28944E+02     6.28592E-01
    6.04469E+04    -3.07244E-13     3.58823E+04     7.05637E+04     2.30634E+02     6.45123E-01
    6.08563E+04    -3.07999E-13     3.61693E+04     7.10637E+04     2.32323E+02     6.62037E-01
    6.12657E+04    -3.08686E-13     3.64564E+04     7.15637E+04     2.34011E+02     6.79344E-01
    6.16751E+04    -3.09302E-13     3.67435E+04     7.20637E+04     2.35699E+02     6.97051E-01
    6.20844E+04    -3.09845E-13     3.70306E+04     7.25637E+04     2.37386E+02     7.15168E-01
    6.24937E+04    -3.10312E-13     3.73178E+04     7.30637E+04     2.39073E+02     7.33705E-01
    6.29029E+04    -3.10702E-13     3.76051E+04     7.35637E+04     2.40758E+02     7.52673E-01
    6.33121E+04    -3.11012E-13     3.78925E+04     7.40637E+04     2.42444E+02     7.72083E-01
    6.37212E+04    -3.11238E-13     3.81800E+04     7.45637E+04     2.44128E+02     7.91946E-01
    6.41301E+04    -3.11380E-13     3.84676E+04     7.50637E+04     2.45812E+02     8.12272E-01
    6.45390E+04    -3.11434E-13     3.87554E+04     7.55637E+04     2.47495E+02     8.33072E-01
    6.49477E+04    -3.11397E-13     3.90435E+04     7.60637E+04     2.49178E+02     8.54358E-01
    6.53562E+04    -3.11268E-13     3.93317E+04     7.65637E+04     2.50861E+02     8.76142E-01
    6.57646E+04    -3.11044E-13     3.96202E+04     7.70637E+04     2.52543E+02     8.98439E-01
    6.61728E+04    -3.10722E-13     3.99089E+04     7.75637E+04     2.54225E+02     9.21262E-01
    6.65808E+04    -3.10300E-13     4.01980E+04     7.80637E+04     2.55907E+02     9.44626E-01
    6.69886E+04    -3.09774E-13     4.04873E+04     7.85637E+04     2.57588E+02     9.68542E-01
    6.73961E+04    -3.09143E-13     4.07770E+04     7.90637E+04     2.59270E+02     9.93026E-01
    6.78034E+04    -3.08404E-13     4.10671E+04     7.95637E+04     2.60950E+02     1.01809E+00
    6.82104E+04    -3.07553E-13     4.13575E+04     8.00637E+04     2.62631E+02     1.04376E+00
    6.86171E+04    -3.06590E-13     4.16484E+04     8.05637E+04     2.64312E+02     1.07003E+00
    6.90234E+04    -3.05511E-13     4.19397E+04     8.10637E+04     2.65993E+02     1.09694E+00
    6.94295E+04    -3.04314E-13     4.22315E+04     8.15637E+04     2.67674E+02     1.12450E+00
    6.98351E+04    -3.02995E-13     4.25237E+04     8.20637E+04     2.69354E+02     1.15272E+00
    7.02404E+04    -3.01553E-13     4.28166E+04     8.25637E+04     2.71035E+02     1.18163E+00
    7.06453E+04    -2.99985E-13     4.31100E+04     8.30637E+04     2.72716E+02     1.21123E+00
    7.10497E+04    -2.98289E-13     4.34040E+04     8.35637E+04     2.74397E+02     1.24156E+00
    7.14537E+04    -2.96463E-13     4.36986E+04     8.40637E+04     2.76079E+02     1.27262E+00
    7.18572E+04    -2.94504E-13     4.39938E+04     8.45637E+04     2.77761E+02     1.30445E+00
    7.22603E+04    -2.92409E-13     4.42897E+04     8.50637E+04     2.79443E+02     1.33705E+00
    7.26628E+04    -2.90177E-13     4.45863E+04     8.55637E+04     2.81125E+02     1.37045E+00
    7.30648E+04    -2.87806E-13     4.48836E+04     8.60637E+04     2.82808E+02     1.40469E+00
    7.34662E+04    -2.85293E-13     4.51817E+04     8.65637E+04     2.84492E+02     1.43977E+00
    7.38671E+04    -2.82637E-13     4.54806E+04     8.70637E+04     2.86176E+02     1.47572E+00
    7.42674E+04    -2.79836E-13     4.57802E+04     8.75637E+04     2.87860E+02     1.51255E+00
    7.46670E+04    -2.76888E-13     4.60807E+04     8.80637E+04     2.89544E+02     1.55030E+00
    7.50661E+04    -2.73791E-13     4.63819E+04     8.85637E+04     2.91230E+02     1.58900E+00
    7.54645E+04    -2.70543E-13     4.66841E+04     8.90637E+04     2.92917E+02     1.62867E+00
    7.58622E+04    -2.67145E-13     4.69871E+04     8.95637E+04     2.94604E+02     1.66933E+00
    7.62592E+04    -2.63594E-13     4.72910E+04     9.00637E+04     2.96292E+02     1.71102E+00
    7.66556E+04    -2.59890E-13     4.75958E+04     9.05637E+04     2.97980E+02     1.75375E+00
    7.70512E+04    -2.56031E-13     4.79016E+04     9.10637E+04     2.99670E+02     1.79756E+00
    7.74461E+04    -2.52016E-13     4.82083E+04     9.15637E+04     3.01360E+02     1.84247E+00
    7.78402E+04    -2.47846E-13     4.85159E+04     9.20637E+04     3.03051E+02     1.88852E+00
    7.82336E+04    -2.43520E-13     4.88245E+04     9.25637E+04     3.04742E+02     1.93573E+00
    7.86263E+04    -2.39038E-13     4.91341E+04     9.30637E+04     3.06435E+02     1.98415E+00
    7.90181E+04    -2.34400E-13     4.94446E+04     9.35637E+04     3.08128E+02     2.03379E+00
    7.94092E+04    -2.29607E-13     4.97562E+04     9.40637E+04     3.09823E+02     2.08470E+00
    7.97995E+04    -2.24658E-13     5.00687E+04     9.45637E+04     3.11518E+02     2.13691E+00
    8.01890E+04    -2.19554E-13     5.03822E+04     9.50637E+04     3.13215E+02     2.19045E+00
    8.05777E+04    -2.14298E-13     5.06967E+04     9.55637E+04     3.14912E+02     2.24535E+00
    8.09656E+04    -2.08889E-13     5.10122E+04     9.60637E+04     3.16611E+02     2.30166E+00
    8.13527E+04    -2.03330E-13     5.13287E+04     9.65637E+04     3.18311E+02     2.35941E+00
    8.17389E+04    -1.97622E-13     5.16462E+04     9.70637E+04     3.20011E+02     2.41864E+00
    8.21244E+04    -1.91767E-13     5.19647E+04     9.75637E+04     3.21712E+02     2.47939E+00
    8.25091E+04    -1.85768E-13     5.22841E+04     9.80637E+04     3.23415E+02     2.54170E+00
    8.28929E+04    -1.79628E-13     5.26045E+04     9.85637E+04     3.25118E+02     2.60562E+00
    8.32746E+04    -1.73373E-13     5.29246E+04     9.90619E+04     3.26817E+02     2.67093E+00
    8.36559E+04    -1.66979E-13     5.32459E+04     9.95605E+04     3.28517E+02     2.73797E+00
    8.40323E+04    -1.60527E-13     5.35646E+04     1.00054E+05     3.30200E+02     2.80597E+00
    8.44014E+04    -1.54064E-13     5.38786E+04     1.00538E+05     3.31855E+02     2.87448E+00
    8.47727E+04    -1.47436E-13     5.41958E+04     1.01027E+05     3.33524E+02     2.94524E+00
    8.51395E+04    -1.40762E-13     5.45106E+04     1.01510E+05     3.35176E+02     3.01704E+00
    8.55675E+04    -1.32826E-13     5.48795E+04     1.02075E+05     3.37109E+02     3.10324E+00
    8.59167E+04    -1.26235E-13     5.51818E+04     1.02537E+05     3.38689E+02     3.17558E+00
    8.62685E+04    -1.19495E-13     5.54874E+04     1.03003E+05     3.40284E+02     3.25032E+00
    8.66820E+04    -1.11449E-13     5.58482E+04     1.03552E+05     3.42164E+02     3.34063E+00
    8.70873E+04    -1.03440E-13     5.62031E+04     1.04090E+05     3.44011E+02     3.43181E+00
    8.74148E+04    -9.68860E-14     5.64909E+04     1.04526E+05     3.45506E+02     3.50746E+00
    8.78092E+04    -8.89014E-14     5.68386E+04     1.05052E+05     3.47310E+02     3.60096E+00
    8.81993E+04    -8.09137E-14     5.71835E+04     1.05573E+05     3.49097E+02     3.69609E+00
    8.85224E+04    -7.42367E-14     5.74700E+04     1.06005E+05     3.50579E+02     3.77691E+00
    8.89006E+04    -6.63527E-14     5.78062E+04     1.06511E+05     3.52317E+02     3.87396E+00
    8.92702E+04    -5.85877E-14     5.81356E+04     1.07006E+05     3.54018E+02     3.97139E+00
    8.96992E+04    -4.95078E-14     5.85189E+04     1.07581E+05     3.55996E+02     4.08779E+00
    9.00606E+04    -4.18138E-14     5.88424E+04     1.08066E+05     3.57664E+02     4.18865E+00
    9.04192E+04    -3.41444E-14     5.91639E+04     1.08548E+05     3.59321E+02     4.29135E+00
    9.07739E+04    -2.65317E-14     5.94825E+04     1.09025E+05     3.60961E+02     4.39558E+00
    9.11805E+04    -1.77847E-14     5.98481E+04     1.09571E+05     3.62843E+02     4.51833E+00
    9.15259E+04    -1.03414E-14     6.01591E+04     1.10036E+05     3.64443E+02     4.62548E+00
    9.19220E+04    -1.80241E-15     6.05160E+04     1.10569E+05     3.66280E+02     4.75166E+00
    9.22576E+04     5.42769E-15     6.08186E+04     1.11021E+05     3.67837E+02     4.86140E+00
    9.26442E+04     1.37412E-14     6.11673E+04     1.11542E+05     3.69630E+02     4.99111E+00
    9.30260E+04     2.19284E-14     6.15118E+04     1.12056E+05     3.71403E+02     5.12278E+00
    9.34032E+04     2.99854E-14     6.18522E+04     1.12564E+05     3.73155E+02     5.25645E+00
    9.37760E+04     3.79093E-14     6.21885E+04     1.13066E+05     3.74886E+02     5.39216E+00
    9.41446E+04     4.56972E-14     6.25209E+04     1.13563E+05     3.76598E+02     5.52996E+00
    9.45091E+04     5.33463E-14     6.28495E+04     1.14053E+05     3.78291E+02     5.66987E+00
    9.48695E+04     6.08514E-14     6.31742E+04     1.14538E+05     3.79965E+02     5.81188E+00
    9.52259E+04     6.82075E-14     6.34949E+04     1.15018E+05     3.81620E+02     5.95595E+00
    9.56290E+04     7.64440E-14     6.38574E+04     1.15560E+05     3.83491E+02     6.12347E+00
    9.59773E+04     8.34807E-14     6.41701E+04     1.16028E+05     3.85108E+02     6.27220E+00
    9.63704E+04     9.13274E-14     6.45227E+04     1.16556E+05     3.86931E+02     6.44465E+00
    9.67111E+04     9.80419E-14     6.48279E+04     1.17013E+05     3.88511E+02     6.59819E+00
    9.70951E+04     1.05508E-13     6.51714E+04     1.17529E+05     3.90292E+02     6.77592E+00
    9.74749E+04     1.12779E-13     6.55105E+04     1.18038E+05     3.92052E+02     6.95670E+00
    9.78510E+04     1.19861E-13     6.58457E+04     1.18542E+05     3.93793E+02     7.14078E+00
    9.82238E+04     1.26764E-13     6.61775E+04     1.19041E+05     3.95519E+02     7.32847E+00
    9.85939E+04     1.33493E-13     6.65062E+04     1.19536E+05     3.97231E+02     7.52004E+00
    9.89603E+04     1.40030E-13     6.68311E+04     1.20025E+05     3.98926E+02     7.71502E+00
    9.93213E+04     1.46350E-13     6.71507E+04     1.20508E+05     4.00595E+02     7.91261E+00
    9.97213E+04     1.53203E-13     6.75041E+04     1.21041E+05     4.02444E+02     8.13797E+00
    1.00074E+05     1.59115E-13     6.78151E+04     1.21512E+05     4.04073E+02     8.34255E+00
    1.00468E+05     1.65573E-13     6.81622E+04     1.22037E+05     4.05893E+02     8.57800E+00
    1.00859E+05     1.71820E-13     6.85058E+04     1.22557E+05     4.07698E+02     8.81890E+00
    1.01201E+05     1.77145E-13     6.88055E+04     1.23012E+05     4.09274E+02     9.03553E+00
    1.01580E+05     1.82910E-13     6.91376E+04     1.23516E+05     4.11024E+02     9.28304E+00
    1.01957E+05     1.88492E-13     6.94674E+04     1.24017E+05     4.12765E+02     9.53691E+00
    1.02332E+05     1.93882E-13     6.97945E+04     1.24514E+05     4.14493E+02     9.79691E+00
    1.02699E+05     1.99009E-13     7.01141E+04     1.25001E+05     4.16185E+02     1.00593E+01
    1.03103E+05     2.04484E-13     7.04658E+04     1.25536E+05     4.18049E+02     1.03577E+01
    1.03464E+05     2.09236E-13     7.07805E+04     1.26016E+05     4.19719E+02     1.06339E+01
    1.03857E+05     2.14231E-13     7.11219E+04     1.26536E+05     4.21534E+02     1.09435E+01
    1.04208E+05     2.18555E-13     7.14270E+04     1.27002E+05     4.23158E+02     1.12296E+01
    1.04596E+05     2.23155E-13     7.17626E+04     1.27514E+05     4.24947E+02     1.15547E+01
    1.04975E+05     2.27496E-13     7.20909E+04     1.28015E+05     4.26699E+02     1.18839E+01
    1.05353E+05     2.31676E-13     7.24188E+04     1.28516E+05     4.28452E+02     1.22242E+01
    1.05722E+05     2.35604E-13     7.27389E+04     1.29004E+05     4.30165E+02     1.25677E+01
    1.06127E+05     2.39739E-13     7.30898E+04     1.29540E+05     4.32046E+02     1.29579E+01
    1.06486E+05     2.43256E-13     7.34012E+04     1.30016E+05     4.33716E+02     1.33165E+01
    1.06880E+05     2.46950E-13     7.37425E+04     1.30537E+05     4.35549E+02     1.37234E+01
    1.07264E+05     2.50393E-13     7.40758E+04     1.31046E+05     4.37341E+02     1.41354E+01
    1.07613E+05     2.53378E-13     7.43781E+04     1.31507E+05     4.38968E+02     1.45221E+01
    1.07986E+05     2.56439E-13     7.47029E+04     1.32002E+05     4.40718E+02     1.49518E+01
    1.08390E+05     2.59581E-13     7.50543E+04     1.32537E+05     4.42614E+02     1.54342E+01
    1.08756E+05     2.62277E-13     7.53725E+04     1.33022E+05     4.44332E+02     1.58872E+01
    1.09145E+05     2.64999E-13     7.57123E+04     1.33539E+05     4.46168E+02     1.63887E+01
    1.09499E+05     2.67339E-13     7.60215E+04     1.34009E+05     4.47841E+02     1.68616E+01
    1.09878E+05     2.69710E-13     7.63541E+04     1.34513E+05     4.49642E+02     1.73885E+01
    1.10249E+05     2.71893E-13     7.66804E+04     1.35007E+05     4.51409E+02     1.79245E+01
    1.10646E+05     2.74075E-13     7.70298E+04     1.35536E+05     4.53303E+02     1.85203E+01
    1.11007E+05     2.75927E-13     7.73484E+04     1.36017E+05     4.55031E+02     1.90842E+01
    1.11391E+05     2.77762E-13     7.76883E+04     1.36530E+05     4.56877E+02     1.97082E+01
    1.11767E+05     2.79427E-13     7.80227E+04     1.37034E+05     4.58693E+02     2.03456E+01
    1.12137E+05     2.80934E-13     7.83518E+04     1.37529E+05     4.60483E+02     2.09966E+01
    1.12499E+05     2.82292E-13     7.86758E+04     1.38015E+05     4.62245E+02     2.16610E+01
    1.12883E+05     2.83601E-13     7.90199E+04     1.38530E+05     4.64118E+02     2.23939E+01
    1.13259E+05     2.84760E-13     7.93587E+04     1.39036E+05     4.65963E+02     2.31435E+01
    1.13628E+05     2.85777E-13     7.96919E+04     1.39533E+05     4.67779E+02     2.39090E+01
    1.13989E+05     2.86662E-13     8.00199E+04     1.40021E+05     4.69567E+02     2.46908E+01
    1.14344E+05     2.87425E-13     8.03428E+04     1.40501E+05     4.71329E+02     2.54894E+01
    1.14715E+05     2.88116E-13     8.06831E+04     1.41004E+05     4.73186E+02     2.63626E+01
