#% 0, Z0, m, 795
#% 1, Z, km
#% 2, U, m/s
#% 3, V, m/s
#% 4, W, m/s
#% 5, T, degK
#% 6, RHO, g/cm3
#% 7, P, mbar
#30.5942     35.5664     48.9328     99.0754     658         
    0.000    2.399    1.984    0.000    285.332  1.2411e-03  1.0163e+03
    0.200    2.396    2.111    0.000    284.091  1.2170e-03  9.9227e+02
    0.400    2.553    2.209    0.000    282.975  1.1928e-03  9.6876e+02
    0.600    3.104    2.048    0.000    282.105  1.1681e-03  9.4571e+02
    0.800    3.819    1.463    0.000    281.087  1.1443e-03  9.2313e+02
    1.000    4.700    0.717    0.000    279.903  1.1216e-03  9.0101e+02
    1.200    6.091   -0.535    0.000    279.412  1.0966e-03  8.7936e+02
    1.400    6.810   -1.753    0.000    278.786  1.0726e-03  8.5817e+02
    1.600    6.977   -2.687    0.000    278.011  1.0496e-03  8.3745e+02
    1.800    7.022   -3.307    0.000    277.262  1.0269e-03  8.1716e+02
    2.000    7.036   -3.608    0.000    276.432  1.0049e-03  7.9728e+02
    2.200    7.152   -3.660    0.000    275.473  9.8387e-04  7.7785e+02
    2.400    7.406   -3.517    0.000    274.299  9.6389e-04  7.5881e+02
    2.600    7.718   -3.224    0.000    272.983  9.4472e-04  7.4015e+02
    2.800    8.019   -2.856    0.000    271.660  9.2588e-04  7.2187e+02
    3.000    8.315   -2.511    0.000    270.403  9.0709e-04  7.0396e+02
    3.200    8.673   -2.270    0.000    269.165  8.8855e-04  6.8641e+02
    3.400    9.123   -2.120    0.000    267.940  8.7026e-04  6.6922e+02
    3.600    9.655   -2.007    0.000    266.694  8.5231e-04  6.5237e+02
    3.800   10.239   -1.881    0.000    265.331  8.3503e-04  6.3588e+02
    4.000   10.839   -1.738    0.000    263.878  8.1830e-04  6.1972e+02
    4.200   11.424   -1.570    0.000    262.379  8.0193e-04  6.0388e+02
    4.400   11.970   -1.343    0.000    260.829  7.8597e-04  5.8836e+02
    4.600   12.480   -1.019    0.000    259.245  7.7034e-04  5.7316e+02
    4.800   12.957   -0.576    0.000    257.648  7.5495e-04  5.5825e+02
    5.000   13.366   -0.027    0.000    256.044  7.3979e-04  5.4363e+02
    5.200   13.740    0.578    0.000    254.449  7.2483e-04  5.2932e+02
    5.400   14.191    1.151    0.000    252.898  7.0995e-04  5.1530e+02
    5.600   14.811    1.655    0.000    251.416  6.9511e-04  5.0156e+02
    5.800   15.659    2.080    0.000    250.022  6.8025e-04  4.8812e+02
    6.000   16.714    2.396    0.000    248.707  6.6542e-04  4.7497e+02
    6.200   17.921    2.578    0.000    247.449  6.5070e-04  4.6212e+02
